eval/mean_reward,model/parameters,eval/success_rate,time/total_timesteps,eval/mean_ep_length,model/extractor_type,eval/best_seq_prediction_mse,rollout/success_rate,rollout/ep_len_mean,time/iterations,rollout/ep_rew_mean,time/time_elapsed,eval/seq_prediction_mse,time/fps,train/loss,train/std,train/policy_gradient_loss,train/clip_range_vf,train/value_loss,train/approx_kl,train/clip_fraction,train/n_updates,train/entropy_loss,train/explained_variance,train/clip_range,train/learning_rate
-245.3634490966797,,0.0,4060000,146.4,,,,,,,,1.0613951563835144,,,,,,,,,,,,,
,,,4063232,,,,0.0,175.03,124,-240.41775512695312,11060,1.1029639303684236,367,,,,,,,,,,,,
-222.8380126953125,,0.0,4080000,114.4,,,,,,,,,,-0.00510044489055872,0.740818202495575,-0.00013585740234702825,0.3,0.054669789923354986,0.0013039315,0.0193450927734375,1240,-4.256815433502197,0.5318787395954132,0.11873536000000001,2.2798592e-05
,,,4096000,,,,0.0,165.62,125,-242.31857299804688,11125,1.0454209208488465,368,,,,,,,,,,,,
-239.27828979492188,,0.0,4100000,177.3,,,,,,,,,,-0.008289760909974575,0.740818202495575,-0.0005587917650700547,0.3,0.051556281093508,0.0014629022,0.0220916748046875,1250,-4.256815433502197,0.553600400686264,0.11808,2.2176e-05
-216.5115203857422,,0.0,4120000,116.3,,,,,,,,1.0160736203193665,,,,,,,,,,,,,
,,,4128768,,,,0.0,153.79,126,-238.23655700683594,11215,1.034487247467041,368,,,,,,,,,,,,
-264.55718994140625,,0.0,4140000,179.3,,,,,,,,,,-0.0045898351818323135,0.740818202495575,-5.122432776261121e-05,0.3,0.0603122363332659,0.00081668433,0.0104034423828125,1260,-4.256815433502197,0.525784820318222,0.11742464000000001,2.1553407999999998e-05
-250.696533203125,,0.0,4160000,168.4,,,,,,,,1.0505680203437806,,,,,,,,,,,,,
,,,4161536,,,0.8148957073688508,0.0,164.39,127,-236.6014862060547,11315,0.8148957073688508,367,,,,,,,,,,,,
-244.48556518554688,,0.0,4180000,154.4,,,,,,,,,,-0.008686930872499943,0.740818202495575,-0.0003612731394241564,0.3,0.04701638449914754,0.0012642156,0.0329193115234375,1270,-4.256815433502197,0.5781539082527161,0.11676928,2.0930815999999997e-05
,,,4194304,,,,0.01,170.8,128,-242.73699951171875,11388,0.935064721107483,368,,,,,,,,,,,,
-211.3745880126953,,0.0,4200000,98.0,,,,,,,,,,0.0004139058291912079,0.740818202495575,-0.00031726548477308827,0.3,0.058291327627375725,0.0008482262,0.014166259765625,1280,-4.256815433502197,0.5388568639755249,0.11611392000000001,2.030822400000001e-05
-254.46847534179688,,0.0,4220000,185.0,,,,,,,,0.9842524051666259,,,,,,,,,,,,,
,,,4227072,,,,0.0,189.49,129,-255.8557586669922,11477,1.0351111173629761,368,,,,,,,,,,,,
-231.9271240234375,,0.0,4240000,156.5,,,,,,,,,,-0.004663232713937759,0.740818202495575,-0.00029420702630886806,0.3,0.05393748078495264,0.0010956894,0.022344970703125,1290,-4.256815433502197,0.5238378942012787,0.11545856,1.9685631999999994e-05
,,,4259840,,,,0.01,172.38,130,-245.68670654296875,11546,1.00857954621315,368,,,,,,,,,,,,
-234.71542358398438,,0.0,4260000,141.8,,,,,,,,,,-0.005263650789856911,0.740818202495575,-0.00017060472164303063,0.3,0.0562364128883928,0.001103089,0.026812744140625,1300,-4.256815433502197,0.5134162902832031,0.11480320000000001,1.9063040000000006e-05
-236.7677001953125,,0.0,4280000,144.3,,,,,,,,0.9660813093185425,,,,,,,,,,,,,
,,,4292608,,,,0.01,170.96,131,-242.66766357421875,11643,0.8440543413162231,368,,,,,,,,,,,,
-242.02890014648438,,0.0,4300000,146.6,,,,,,,,,,-0.0038319583982229233,0.740818202495575,-0.00022780281287850812,0.3,0.062413095077499745,0.0011398767,0.0265960693359375,1310,-4.256815433502197,0.48124760389328003,0.11414784,1.8440448000000005e-05
-240.21701049804688,,0.0,4320000,150.4,,,,,,,,0.975905817747116,,,,,,,,,,,,,
,,,4325376,,,,0.0,160.49,132,-235.1168212890625,11738,0.9773303389549255,368,,,,,,,,,,,,
-222.966796875,,0.0,4340000,113.1,,,,,,,,,,-0.002366364002227783,0.740818202495575,-0.00020954757928848267,0.3,0.05570577210746706,0.00080985564,0.0170257568359375,1320,-4.256815433502197,0.4954540729522705,0.11349248,1.781785599999999e-05
,,,4358144,,,,0.0,158.62,133,-243.8295440673828,11803,1.002935004234314,369,,,,,,,,,,,,
-256.0588073730469,,0.0,4360000,207.1,,,,,,,,,,-0.007207832299172878,0.740818202495575,-0.0002095588410156779,0.3,0.050909036211669444,0.0010178039,0.0256927490234375,1330,-4.256815433502197,0.5181609392166138,0.11283712000000001,1.7195264000000003e-05
-240.3009033203125,,0.0,4380000,178.2,,,,,,,,1.0505885660648346,,,,,,,,,,,,,
,,,4390912,,,,0.02,162.03,134,-241.53689575195312,11902,0.8305690467357636,368,,,,,,,,,,,,
-240.0413055419922,,0.0,4400000,125.5,,,,,,,,,,-0.005911750718951225,0.740818202495575,-0.00017495910287834704,0.3,0.05978133636526763,0.0010511917,0.026409912109375,1340,-4.256815433502197,0.526260644197464,0.11218176,1.6572672e-05
-206.19189453125,,0.1,4420000,138.0,,,,,,,,0.9696721732616425,,,,,,,,,,,,,
,,,4423680,,,,0.0,167.13,135,-241.70050048828125,11990,1.0339684545993806,368,,,,,,,,,,,,
-232.467041015625,,0.0,4440000,128.5,,,,,,,,,,-0.005540588870644569,0.740818202495575,-0.0001421398512320593,0.3,0.05498386351391673,0.00096021424,0.020623779296875,1350,-4.256815433502197,0.5437926352024078,0.11152640000000001,1.595008e-05
,,,4456448,,,,0.01,179.37,136,-243.5819549560547,12059,1.1231221556663513,369,,,,,,,,,,,,
-243.22897338867188,,0.0,4460000,125.7,,,,,,,,,,-0.008533288724720478,0.740818202495575,-0.00022596731141675264,0.3,0.056594918668270114,0.001411891,0.034478759765625,1360,-4.256815433502197,0.5323392450809479,0.11087104,1.5327488e-05
-257.03839111328125,,0.0,4480000,181.8,,,,,,,,1.0119018077850341,,,,,,,,,,,,,
,,,4489216,,,,0.0,174.08,137,-244.5989990234375,12147,1.1925977051258088,369,,,,,,,,,,,,
-238.68875122070312,,0.0,4500000,143.5,,,,,,,,,,-0.005583042278885841,0.740818202495575,-0.00016783927640062757,0.3,0.056465262081474066,0.00092260377,0.029736328125,1370,-4.256815433502197,0.5345054566860199,0.11021568000000001,1.4704896000000011e-05
-230.7511749267578,,0.0,4520000,136.9,,,,,,,,0.9433924913406372,,,,,,,,,,,,,
,,,4521984,,,,0.0,167.27,138,-245.27220153808594,12243,1.0309797942638397,369,,,,,,,,,,,,
-238.2401580810547,,0.0,4540000,147.9,,,,,,,,,,-0.010357944294810295,0.740818202495575,-0.00033498811535537243,0.3,0.05457913656719029,0.0008769526,0.0198638916015625,1380,-4.256815433502197,0.5342292785644531,0.10956032,1.4082303999999997e-05
,,,4554752,,,,0.0,189.18,139,-251.83819580078125,12314,0.8556230187416076,369,,,,,,,,,,,,
-231.5442352294922,,0.0,4560000,120.2,,,,,,,,,,0.0007851608097553253,0.740818202495575,1.4545459998771549e-05,0.3,0.05746879163198173,0.0006923515,0.01624755859375,1390,-4.256815433502197,0.5221713483333588,0.10890496,1.3459711999999995e-05
-230.00473022460938,,0.0,4580000,130.0,,0.8012616753578186,,,,,,0.8012616753578186,,,,,,,,,,,,,
,,,4587520,,,,0.01,164.18,140,-242.64552307128906,12407,1.010216873884201,369,,,,,,,,,,,,
-242.8453369140625,,0.0,4600000,142.3,,,,,,,,,,-0.0004325937479734421,0.740818202495575,-7.58791880798526e-05,0.3,0.06037760013714433,0.00067442545,0.0127532958984375,1400,-4.256815433502197,0.5051687359809875,0.1082496,1.2837120000000008e-05
-242.5532684326172,,0.0,4620000,151.1,,,,,,,,1.0092541873455048,,,,,,,,,,,,,
,,,4620288,,,,0.0,162.46,141,-241.02169799804688,12497,1.1431503653526307,369,,,,,,,,,,,,
-238.9647674560547,,0.0,4640000,167.2,,,,,,,,,,-0.006791013292968273,0.740818202495575,-3.702324902405962e-05,0.3,0.053005845029838385,0.0008958137,0.012884521484375,1410,-4.256815433502197,0.512391209602356,0.10759424000000001,1.2214527999999993e-05
,,,4653056,,,,0.0,160.55,142,-236.9317169189453,12571,0.876239150762558,370,,,,,,,,,,,,
-224.33114624023438,,0.0,4660000,140.9,,,,,,,,,,-0.003745008260011673,0.740818202495575,-0.00018191520794061944,0.3,0.05735688116401434,0.0010667373,0.031268310546875,1420,-4.256815433502197,0.5166139304637909,0.10693888000000001,1.1591936000000005e-05
-237.92971801757812,,0.0,4680000,147.3,,,,,,,,1.055753517150879,,,,,,,,,,,,,
,,,4685824,,,,0.0,180.12,143,-246.2897491455078,12660,1.0223668038845062,370,,,,,,,,,,,,
-227.04556274414062,,0.0,4700000,167.1,,,,,,,,,,-0.0033757593482732773,0.740818202495575,-8.237704751081764e-05,0.3,0.059222124703228476,0.0007692969,0.0166839599609375,1430,-4.256815433502197,0.5049730837345123,0.10628352,1.0969344000000004e-05
,,,4718592,,,,0.0,178.13,144,-243.85531616210938,12729,1.0721982955932616,370,,,,,,,,,,,,
-230.613037109375,,0.0,4720000,143.3,,,,,,,,,,-0.005670199170708656,0.740818202495575,-0.00019639531383290886,0.3,0.05847440036013722,0.00074540183,0.024188232421875,1440,-4.256815433502197,0.4998033046722412,0.10562816000000001,1.0346752000000003e-05
-244.6449432373047,,0.0,4740000,184.8,,,,,,,,0.8080571532249451,,,,,,,,,,,,,
,,,4751360,,,,0.0,174.07,145,-244.9155731201172,12828,0.9167728900909424,370,,,,,,,,,,,,
-249.6381072998047,,0.0,4760000,145.0,,,,,,,,,,0.0007058233022689819,0.740818202495575,-0.00021718718635383994,0.3,0.06064148880541324,0.0007445652,0.0132904052734375,1450,-4.256815433502197,0.512424886226654,0.1049728,9.724160000000001e-06
-249.1526641845703,,0.0,4780000,148.8,,,,,,,,1.0501466870307923,,,,,,,,,,,,,
,,,4784128,,,,0.01,172.64,146,-238.9792938232422,12918,1.057692527770996,370,,,,,,,,,,,,
-202.7528839111328,,0.0,4800000,100.1,,,,,,,,,,-0.005168695002794266,0.740818202495575,-0.0002264527225634083,0.3,0.06695911064743995,0.0009129752,0.0191802978515625,1460,-4.256815433502197,0.4887447953224182,0.10431744,9.101568e-06
,,,4816896,,,,0.0,183.61,147,-247.35902404785156,12982,0.9880412995815278,371,,,,,,,,,,,,
-232.50732421875,,0.0,4820000,119.1,,,,,,,,,,-0.0007469635456800461,0.740818202495575,4.699465353041887e-06,0.3,0.060947624035179615,0.00070047245,0.0167327880859375,1470,-4.256815433502197,0.5078931748867035,0.10366208,8.478975999999999e-06
-239.8722381591797,,0.0,4840000,167.3,,,,,,,,0.9275789737701416,,,,,,,,,,,,,
,,,4849664,,,,0.0,172.94,148,-246.14300537109375,13077,0.9555077910423279,370,,,,,,,,,,,,
-230.3834228515625,,0.0,4860000,155.6,,,,,,,,,,-0.006302595138549805,0.740818202495575,-0.0003359438094776124,0.3,0.055225074058398604,0.00096381875,0.0302734375,1480,-4.256815433502197,0.5404013693332672,0.10300672,7.856383999999998e-06
-235.7584228515625,,0.0,4880000,121.0,,,,,,,,1.0813413321971894,,,,,,,,,,,,,
,,,4882432,,,,0.0,168.37,149,-251.06593322753906,13168,0.9632813096046448,370,,,,,,,,,,,,
-217.4912567138672,,0.0,4900000,92.0,,,,,,,,,,0.0013601724058389664,0.740818202495575,8.379435021197424e-05,0.3,0.05644468883983791,0.00059874036,0.0093505859375,1490,-4.256815433502197,0.5393565893173218,0.10235136,7.2337919999999965e-06
,,,4915200,,,,0.0,170.98,150,-241.48541259765625,13234,1.0369661509990693,371,,,,,,,,,,,,
-229.54721069335938,,0.0,4920000,129.1,,,,,,,,,,-0.005775214172899723,0.740818202495575,-0.00016268875915557147,0.3,0.05474148485809564,0.0007470659,0.0174560546875,1500,-4.256815433502197,0.547423928976059,0.10169600000000001,6.611199999999995e-06
-235.5648193359375,,0.0,4940000,137.2,,,,,,,,1.1382967591285706,,,,,,,,,,,,,
,,,4947968,,,,0.0,183.54,151,-250.0741729736328,13323,1.0353558957576752,371,,,,,,,,,,,,
-239.57974243164062,,0.0,4960000,160.3,,,,,,,,,,-0.006395857781171799,0.740818202495575,-0.00024961816670838745,0.3,0.05503414054401219,0.0008117017,0.016351318359375,1510,-4.256815433502197,0.5509947538375854,0.10104064000000001,5.9886080000000076e-06
-234.6030731201172,,0.0,4980000,145.1,,,,,,,,1.1647848606109619,,,,,,,,,,,,,
,,,4980736,,,,0.0,176.15,152,-249.60968017578125,13417,0.9131210446357727,371,,,,,,,,,,,,
-230.89120483398438,,0.0,5000000,121.7,,,,,,,,,,-0.0029694531112909317,0.740818202495575,-0.00025557758781360464,0.3,0.05877829575911164,0.0009100542,0.0258880615234375,1520,-4.256815433502197,0.5160849094390869,0.10038528000000001,5.366015999999993e-06
,,,5013504,,,,0.0,188.75,153,-252.1844482421875,13488,0.8200847446918488,371,,,,,,,,,,,,
