rollout/success_rate,rollout/ep_rew_mean,rollout/ep_len_mean,time/time_elapsed,time/fps,model/extractor_type,time/total_timesteps,time/iterations,model/parameters,train/learning_rate,train/value_loss,train/loss,train/entropy_loss,train/n_updates,train/clip_range,train/explained_variance,train/approx_kl,train/policy_gradient_loss,train/std,train/clip_range_vf,train/clip_fraction,eval/mean_reward,eval/mean_ep_length,eval/success_rate,eval/seq_prediction_mse,eval/best_seq_prediction_mse
,,,,,,980000,,,8.1400064e-05,0.33697629104426596,0.22284772992134094,-4.256815433502197,956,0.18042112000000002,0.8803807348012924,0.009133696,0.0027701051694748458,0.740818202495575,0.2,0.18292236328125,-181.69558715820312,35.2,0.0,,
0.0,-182.16815185546875,34.49,2419,406,,983040,240,,,,,,,,,,,,,,,,,1.8133817315101624,
0.0,-181.72500610351562,34.35,2427,406,,987136,241,,8.132224000000001e-05,0.33258701613522135,0.09946191310882568,-4.256815433502197,960,0.1803392,0.8902888745069504,0.009251595,0.004095052085176576,0.740818202495575,0.2,0.15850830078125,,,,,
0.0,-182.30755615234375,33.79,2435,406,,991232,242,,8.1244416e-05,0.20446939834801015,0.10379669070243835,-4.256815433502197,964,0.18025728000000002,0.9278232827782631,0.00888909,0.002328034690435743,0.740818202495575,0.2,0.1292724609375,,,,,
0.0,-181.68728637695312,33.99,2443,407,,995328,243,,8.116659200000001e-05,0.36794140916026663,0.39165326952934265,-4.256815433502197,968,0.18017536,0.8914087414741516,0.010478808,0.005474230641993927,0.740818202495575,0.2,0.182373046875,,,,,
0.01,-180.8555145263672,34.31,2451,407,,999424,244,,8.108876800000001e-05,0.3146304370602593,0.15307427942752838,-4.256815433502197,972,0.18009344000000002,0.8744601011276245,0.009488439,0.004108389472094132,0.740818202495575,0.2,0.1580810546875,,,,,
,,,,,,1000000,,,8.101094400000001e-05,0.19551191118807765,0.033198848366737366,-4.256815433502197,976,0.18001152,0.9325609654188156,0.009109335,0.0035464588399918284,0.740818202495575,0.2,0.15496826171875,-182.9923858642578,38.3,0.0,,
0.01,-180.22146606445312,34.95,2465,406,,1003520,245,,,,,,,,,,,,,,,,,1.7929136514663697,
0.0,-182.4428253173828,34.37,2473,407,,1007616,246,,8.093312e-05,0.20557003893190995,-0.04079577326774597,-4.256815433502197,980,0.17992960000000002,0.9270442947745323,0.011273146,0.005524483256522217,0.740818202495575,0.2,0.16650390625,,,,,
0.0,-182.0762939453125,34.6,2481,407,,1011712,247,,8.085529600000001e-05,0.276560941390926,0.08180897682905197,-4.256815433502197,984,0.17984768,0.902782216668129,0.010373743,0.0067820094318449264,0.740818202495575,0.2,0.1707763671875,,,,,
0.0,-181.75457763671875,34.88,2489,407,,1015808,248,,8.0777472e-05,0.2360863668800448,0.004183650016784668,-4.256815433502197,988,0.17976576,0.9226292669773102,0.015267254,0.007394798536552116,0.740818202495575,0.2,0.18255615234375,,,,,
0.01,-179.81851196289062,33.68,2497,408,,1019904,249,,8.069964800000001e-05,0.225837025383953,-0.03928292170166969,-4.256815433502197,992,0.17968384,0.9183147102594376,0.0077723945,0.0037233990915410686,0.740818202495575,0.2,0.13873291015625,,,,,
,,,,,,1020000,,,8.0621824e-05,0.2406967917777365,0.13638365268707275,-4.256815433502197,996,0.17960192000000003,0.9020555913448334,0.009288903,0.005062592939793831,0.740818202495575,0.2,0.16943359375,-182.2625274658203,33.4,0.0,,
0.0,-182.2664031982422,34.69,2511,407,,1024000,250,,,,,,,,,,,,,,,,,2.0065795302391054,
0.0,-181.9701385498047,34.23,2519,408,,1028096,251,,8.0544e-05,0.2602849127288209,0.1200198084115982,-4.256815433502197,1000,0.17952,0.9049862548708916,0.010751873,0.0032939952325250488,0.740818202495575,0.2,0.2012939453125,,,,,
0.0,-181.1774444580078,33.21,2527,408,,1032192,252,,8.0466176e-05,0.2760449842098751,0.14285734295845032,-4.256815433502197,1004,0.17943808,0.9025517925620079,0.0073549827,0.0033175830176332965,0.740818202495575,0.2,0.144775390625,,,,,
0.02,-178.15435791015625,33.31,2535,408,,1036288,253,,8.0388352e-05,0.33224329570657574,0.17487910389900208,-4.256815433502197,1008,0.17935616000000001,0.8739524334669113,0.011545454,0.0037901730502198916,0.740818202495575,0.2,0.16607666015625,,,,,
,,,,,,1040000,,,8.031052800000001e-05,0.30547858295904007,0.2606934607028961,-4.256815433502197,1012,0.17927424000000003,0.8989977911114693,0.0125055,0.005617436316242674,0.740818202495575,0.2,0.1744384765625,-180.78428649902344,29.9,0.0,,
0.0,-182.57852172851562,33.99,2548,408,,1040384,254,,,,,,,,,,,,,,,,,2.045951473712921,
0.0,-182.54164123535156,35.35,2556,408,,1044480,255,,8.0232704e-05,0.34947316063335165,0.033077746629714966,-4.256815433502197,1016,0.17919232000000002,0.859575018286705,0.008186933,0.00538920541475818,0.740818202495575,0.2,0.14105224609375,,,,,
0.01,-180.3650360107422,34.77,2564,408,,1048576,256,,8.015488000000001e-05,0.29039776873833034,-0.016934789717197418,-4.256815433502197,1020,0.1791104,0.904246523976326,0.0083072595,0.0040653422292962205,0.740818202495575,0.2,0.14239501953125,,,,,
0.01,-180.2846221923828,33.17,2572,409,,1052672,257,,8.0077056e-05,0.25946895562810823,0.11649635434150696,-4.256815433502197,1024,0.17902848000000002,0.8996714502573013,0.009679009,0.004376263284939341,0.740818202495575,0.2,0.13519287109375,,,,,
0.03,-176.4725799560547,32.85,2581,409,,1056768,258,,7.9999232e-05,0.2935333526111208,0.021487705409526825,-4.256815433502197,1028,0.17894656,0.8792929947376251,0.01184393,0.004062704636453418,0.740818202495575,0.2,0.172607421875,,,,,
,,,,,,1060000,,,7.9921408e-05,0.21532632209709845,0.22966843843460083,-4.256815433502197,1032,0.17886464000000002,0.9205817133188248,0.007749701,0.003957532420827192,0.740818202495575,0.2,0.1708984375,-184.25437927246094,35.0,0.0,,
0.0,-181.6212158203125,34.32,2595,408,,1060864,259,,,,,,,,,,,,,,,,,2.005242311954498,
0.01,-180.2958984375,33.69,2603,409,,1064960,260,,7.9843584e-05,0.2587339553865604,-0.06063995510339737,-4.256815433502197,1036,0.17878272,0.9087090343236923,0.014690224,0.004463172519535874,0.740818202495575,0.2,0.19873046875,,,,,
0.0,-181.73809814453125,34.45,2610,409,,1069056,261,,7.976576e-05,0.3011562170868274,0.00810156762599945,-4.256815433502197,1040,0.17870080000000002,0.8816880881786346,0.010608011,0.0037352893086790573,0.740818202495575,0.2,0.18133544921875,,,,,
0.01,-180.3407745361328,34.39,2618,409,,1073152,262,,7.9687936e-05,0.25668194438912906,0.09560132026672363,-4.256815433502197,1044,0.17861888,0.9030411243438721,0.011907871,0.005105958243802888,0.740818202495575,0.2,0.153076171875,,,,,
0.01,-180.2316436767578,33.72,2627,410,,1077248,263,,7.9610112e-05,0.3098102314688731,-0.07772469520568848,-4.256815433502197,1048,0.17853696000000002,0.8951354026794434,0.015162991,0.0059701066675188486,0.740818202495575,0.2,0.21343994140625,,,,,
,,,,,,1080000,,,7.9532288e-05,0.3372778853226919,0.0046152397990226746,-4.256815433502197,1052,0.17845504,0.8765199854969978,0.012819956,0.00647021414442861,0.740818202495575,0.2,0.193603515625,-181.0166778564453,32.2,0.0,,
0.01,-179.74429321289062,33.92,2641,409,,1081344,264,,,,,,,,,,,,,,,,,2.1202646136283874,
0.01,-180.20330810546875,35.28,2649,409,,1085440,265,,7.9454464e-05,0.29525230814761017,0.09786153584718704,-4.256815433502197,1056,0.17837312,0.8998241126537323,0.0099726645,0.009200032061926322,0.740818202495575,0.2,0.1856689453125,,,,,
0.0,-181.8662872314453,33.1,2657,410,,1089536,266,,7.937664000000001e-05,0.223778586681874,0.028378650546073914,-4.256815433502197,1060,0.1782912,0.9155183434486389,0.008070844,0.005929059912887169,0.740818202495575,0.2,0.1607666015625,,,,,
0.0,-182.03050231933594,34.76,2664,410,,1093632,267,,7.9298816e-05,0.31028802595392335,0.009359285235404968,-4.256815433502197,1064,0.17820928000000003,0.8685573637485504,0.016578909,0.0033205391537194373,0.740818202495575,0.2,0.1964111328125,,,,,
0.0,-182.1298828125,34.34,2673,410,,1097728,268,,7.922099200000001e-05,0.30987162306701066,0.3385235369205475,-4.256815433502197,1068,0.17812736,0.8845596611499786,0.012171848,0.00664911954481795,0.740818202495575,0.2,0.20330810546875,,,,,
,,,,,,1100000,,,7.9143168e-05,0.231876248086337,-0.02406320720911026,-4.256815433502197,1072,0.17804544,0.9134624749422073,0.0142668765,0.003218428511900129,0.740818202495575,0.2,0.17633056640625,-181.30288696289062,36.5,0.0,,
0.01,-180.5301513671875,33.51,2686,410,,1101824,269,,,,,,,,,,,,,,,,,2.2223029375076293,
0.02,-178.72384643554688,33.88,2695,410,,1105920,270,,7.9065344e-05,0.2945986243430525,-0.005921155214309692,-4.256815433502197,1076,0.17796352000000001,0.8889228850603104,0.014398335,0.005368873717088718,0.740818202495575,0.2,0.20556640625,,,,,
0.0,-182.32894897460938,34.02,2704,410,,1110016,271,,7.898752e-05,0.20436344739573542,-0.0036352798342704773,-4.256815433502197,1080,0.1778816,0.9253188818693161,0.013396574,0.004641011326384614,0.740818202495575,0.2,0.18603515625,,,,,
0.0,-181.83872985839844,34.18,2713,410,,1114112,272,,7.8909696e-05,0.2452281309379032,0.03256203234195709,-4.256815433502197,1084,0.17779968000000002,0.9131641834974289,0.014136592,0.0063932428711268585,0.740818202495575,0.2,0.20965576171875,,,,,
0.01,-179.62744140625,34.11,2721,410,,1118208,273,,7.8831872e-05,0.23953306610928848,-0.03355306386947632,-4.256815433502197,1088,0.17771776,0.9083895310759544,0.014674658,0.004281779649318196,0.740818202495575,0.2,0.1917724609375,,,,,
,,,,,,1120000,,,7.8754048e-05,0.18767358735203743,0.02870205044746399,-4.256815433502197,1092,0.17763584000000002,0.9300483092665672,0.0147773195,0.004497646019444801,0.740818202495575,0.2,0.19793701171875,-182.14451599121094,32.1,0.0,,
0.0,-181.93492126464844,34.13,2735,410,,1122304,274,,,,,,,,,,,,,,,,,2.1380577445030213,
0.0,-181.91966247558594,34.32,2743,410,,1126400,275,,7.8676224e-05,0.250900371465832,-0.022520780563354492,-4.256815433502197,1096,0.17755392,0.8963956832885742,0.012173118,0.005817541990836617,0.740818202495575,0.2,0.19976806640625,,,,,
0.0,-181.7305145263672,34.64,2751,410,,1130496,276,,7.85984e-05,0.2715015710273292,0.07403217256069183,-4.256815433502197,1100,0.17747200000000002,0.8941047266125679,0.013070801,0.007131553513318067,0.740818202495575,0.2,0.19134521484375,,,,,
0.0,-181.81436157226562,34.69,2759,411,,1134592,277,,7.8520576e-05,0.2833911742491182,0.02570308744907379,-4.256815433502197,1104,0.17739008,0.8886305093765259,0.016975306,0.005160970824363176,0.740818202495575,0.2,0.21807861328125,,,,,
0.0,-182.19871520996094,34.35,2767,411,,1138688,278,,7.844275200000001e-05,0.19270116327970754,-0.03823801502585411,-4.256815433502197,1108,0.17730816000000002,0.9303764849901199,0.011978388,0.007577227273941389,0.740818202495575,0.2,0.19537353515625,,,,,
,,,,,,1140000,,,7.8364928e-05,0.2087506117677549,0.001392371952533722,-4.256815433502197,1112,0.17722624,0.922066442668438,0.014018152,0.007456547980837058,0.740818202495575,0.2,0.19964599609375,-182.95938110351562,37.2,0.0,,
0.02,-177.68846130371094,32.48,2781,410,,1142784,279,,,,,,,,,,,,,,,,,2.3007871866226197,
0.0,-182.12664794921875,33.51,2789,411,,1146880,280,,7.828710400000001e-05,0.2929099154425785,0.002200573682785034,-4.256815433502197,1116,0.17714432000000002,0.8802177533507347,0.019547293,0.00895637579378672,0.740818202495575,0.2,0.23162841796875,,,,,
0.0,-182.08758544921875,33.57,2797,411,,1150976,281,,7.820928e-05,0.35754527982498985,0.19990287721157074,-4.256815433502197,1120,0.1770624,0.860622227191925,0.018592566,0.0058750456882989965,0.740818202495575,0.2,0.23577880859375,,,,,
0.0,-181.80445861816406,33.29,2805,411,,1155072,282,,7.8131456e-05,0.2517854171965155,0.013196438550949097,-4.256815433502197,1124,0.17698048,0.8993201330304146,0.018633801,0.009948595321475295,0.740818202495575,0.2,0.23651123046875,,,,,
0.0,-182.00006103515625,33.87,2812,412,,1159168,283,,7.8053632e-05,0.21888247324386612,0.09728232026100159,-4.256815433502197,1128,0.17689856,0.9171528592705727,0.016910147,0.007605745409819065,0.740818202495575,0.2,0.211181640625,,,,,
,,,,,,1160000,,,7.797580800000001e-05,0.24493865599652054,0.014005467295646667,-4.256815433502197,1132,0.17681664000000002,0.9014095440506935,0.014709644,0.007381556832115166,0.740818202495575,0.2,0.218017578125,-182.578125,35.0,0.0,,
0.01,-179.9857940673828,33.87,2826,411,,1163264,284,,,,,,,,,,,,,,,,,2.3175190329551696,
0.01,-180.6907196044922,33.86,2834,411,,1167360,285,,7.7897984e-05,0.29292751078901347,0.06891844421625137,-4.256815433502197,1136,0.17673472,0.8864068537950516,0.01718809,0.008007674830878386,0.740818202495575,0.2,0.22589111328125,,,,,
0.01,-179.09791564941406,32.98,2842,412,,1171456,286,,7.782016e-05,0.28555241307185497,0.15562909841537476,-4.256815433502197,1140,0.1766528,0.8842741772532463,0.018657818,0.012245690784766339,0.740818202495575,0.2,0.23248291015625,,,,,
0.01,-180.69288635253906,34.14,2850,412,,1175552,287,,7.7742336e-05,0.19578218800597824,0.04603780061006546,-4.256815433502197,1144,0.17657088,0.9184538498520851,0.01527906,0.00838774645671947,0.740818202495575,0.2,0.21356201171875,,,,,
0.0,-182.12728881835938,34.36,2858,412,,1179648,288,,7.766451200000001e-05,0.26230593153013615,0.05316309630870819,-4.256815433502197,1148,0.17648896000000003,0.9009529501199722,0.019791681,0.009295601019402966,0.740818202495575,0.2,0.23553466796875,,,,,
,,,,,,1180000,,,7.7586688e-05,0.1571165380664752,-0.047123365104198456,-4.256815433502197,1152,0.17640704000000001,0.9357977136969566,0.04645323,0.01417735554787214,0.740818202495575,0.2,0.27630615234375,-182.49154663085938,34.7,0.0,,
0.0,-181.57093811035156,33.42,2871,412,,1183744,289,,,,,,,,,,,,,,,,,2.4819045782089235,
0.01,-179.92352294921875,32.77,2879,412,,1187840,290,,7.750886400000001e-05,0.19094613787456183,0.02421356737613678,-4.256815433502197,1156,0.17632512,0.9212537258863449,0.01938752,0.009900574568746379,0.740818202495575,0.2,0.24249267578125,,,,,
0.0,-182.15408325195312,33.63,2887,412,,1191936,291,,7.743104e-05,0.20281818434159504,0.06756772845983505,-4.256815433502197,1160,0.17624320000000002,0.9268927723169327,0.022021312,0.00817772595473798,0.740818202495575,0.2,0.224609375,,,,,
0.0,-181.89476013183594,35.19,2895,413,,1196032,292,,7.735321600000001e-05,0.24024057869974058,-0.028834201395511627,-4.256815433502197,1164,0.17616128,0.9024001508951187,0.02963678,0.011584937066800194,0.740818202495575,0.2,0.23443603515625,,,,,
,,,,,,1200000,,,7.7275392e-05,0.2273884226597147,-0.022962918505072594,-4.256815433502197,1168,0.17607936000000002,0.9123296290636063,0.023463933,0.007301200912479544,0.740818202495575,0.2,0.23199462890625,-163.6193084716797,33.2,0.1,,
0.0,-181.37205505371094,33.37,2909,412,,1200128,293,,,,,,,,,,,,,,,,,2.493621218204498,
0.0,-181.97732543945312,34.46,2917,412,,1204224,294,,7.7197568e-05,0.2767030616814736,-0.01938501000404358,-4.256815433502197,1172,0.17599744,0.8881319016218185,0.034879714,0.013636223622597754,0.740818202495575,0.2,0.26251220703125,,,,,
0.01,-179.72860717773438,33.08,2925,413,,1208320,295,,7.711974400000001e-05,0.20053771366656292,0.09788817912340164,-4.256815433502197,1176,0.17591552000000002,0.9171142503619194,0.025408983,0.012580012084072223,0.740818202495575,0.2,0.257568359375,,,,,
0.0,-181.23907470703125,33.83,2933,413,,1212416,296,,7.704192e-05,0.21554710481723305,-0.018877342343330383,-4.256815433502197,1180,0.1758336,0.9178697913885117,0.0282983,0.013053802344074938,0.740818202495575,0.2,0.2711181640625,,,,,
0.0,-181.77767944335938,33.85,2941,413,,1216512,297,,7.6964096e-05,0.211897251989285,0.1699148714542389,-4.256815433502197,1184,0.17575168000000002,0.9170015305280685,0.036225174,0.010586658967440599,0.740818202495575,0.2,0.26898193359375,,,,,
,,,,,,1220000,,,7.688627199999999e-05,0.19994675027555786,-0.03572046384215355,-4.256815433502197,1188,0.17566976,0.9248243495821953,0.024838682,0.01067880394475651,0.740818202495575,0.2,0.25823974609375,-179.93165588378906,29.1,0.0,,
0.01,-179.5625,33.14,2954,413,,1220608,298,,,,,,,,,,,,,,,,,2.4637603521347047,
0.0,-181.3564910888672,34.91,2962,413,,1224704,299,,7.680844800000001e-05,0.27247965175047284,0.0057896822690963745,-4.256815433502197,1192,0.17558784000000002,0.9013509377837181,0.029686853,0.013839257138897665,0.740818202495575,0.2,0.30615234375,,,,,
0.01,-180.26751708984375,33.58,2970,413,,1228800,300,,7.6730624e-05,0.22595032960816752,-0.06657527387142181,-4.256815433502197,1196,0.17550592,0.9100436866283417,0.035016697,0.013351900670386385,0.740818202495575,0.2,0.29083251953125,,,,,
0.01,-180.3165283203125,33.66,2978,413,,1232896,301,,7.66528e-05,0.2403617164454772,-0.08368471264839172,-4.256815433502197,1200,0.17542400000000002,0.900701031088829,0.037944857,0.014709858740388881,0.740818202495575,0.2,0.35015869140625,,,,,
0.02,-178.42306518554688,33.12,2986,414,,1236992,302,,7.6574976e-05,0.29610732577566523,-0.00616932287812233,-4.256815433502197,1204,0.17534208,0.8869673684239388,0.027828988,0.017023920354404254,0.740818202495575,0.2,0.28863525390625,,,,,
,,,,,,1240000,,,7.6497152e-05,0.24151277063356247,0.042172759771347046,-4.256815433502197,1208,0.17526016,0.8975025936961174,0.04917063,0.019437294908129843,0.740818202495575,0.2,0.30291748046875,-181.28123474121094,33.4,0.0,,
0.0,-182.10574340820312,34.38,2999,413,,1241088,303,,,,,,,,,,,,,,,,,2.5972187519073486,
0.0,-182.04013061523438,33.83,3008,413,,1245184,304,,7.6419328e-05,0.21306368458317593,0.06572204828262329,-4.256815433502197,1212,0.17517824,0.9159838631749153,0.03500788,0.02021701476405724,0.740818202495575,0.2,0.26513671875,,,,,
0.0,-181.25877380371094,33.48,3015,414,,1249280,305,,7.6341504e-05,0.19207529703271575,-0.007823903113603592,-4.256815433502197,1216,0.17509632,0.9227369055151939,0.052090313,0.02381217063702934,0.740818202495575,0.2,0.3203125,,,,,
0.0,-181.89080810546875,33.92,3024,414,,1253376,306,,7.626368e-05,0.2671502287121257,0.009041864424943924,-4.256815433502197,1220,0.17501440000000001,0.8896013274788857,0.050619982,0.01888478525870596,0.740818202495575,0.2,0.2991943359375,,,,,
0.0,-181.6763458251953,33.95,3032,414,,1257472,307,,7.618585600000001e-05,0.17988511185103562,0.01088021881878376,-4.256815433502197,1224,0.17493248,0.9256327375769615,0.10426818,0.02051887793277274,0.740818202495575,0.2,0.306396484375,,,,,
,,,,,,1260000,,,7.6108032e-05,0.2591816366330022,0.06867550313472748,-4.256815433502197,1228,0.17485056000000002,0.904669962823391,0.10485109,0.015512715996010229,0.740818202495575,0.2,0.27923583984375,-166.52862548828125,33.3,0.1,,
0.0,-181.54847717285156,33.93,3046,414,,1261568,308,,,,,,,,,,,,,,,,,2.6260002851486206,
0.0,-181.99671936035156,33.51,3054,414,,1265664,309,,7.6030208e-05,0.17139663334091892,0.11693236231803894,-4.256815433502197,1232,0.17476864,0.9218389019370079,0.074884586,0.023313543748372467,0.740818202495575,0.2,0.36395263671875,,,,,
0.01,-180.4291229248047,33.7,3062,414,,1269760,310,,7.595238400000002e-05,0.2143574826332042,0.10153944045305252,-4.256815433502197,1236,0.17468672000000002,0.9193636849522591,0.25817728,0.037766258041301626,0.740818202495575,0.2,0.31085205078125,,,,,
0.0,-181.41014099121094,33.02,3070,414,,1273856,311,,7.587456000000001e-05,0.21220100385835394,0.18771591782569885,-4.256815433502197,1240,0.1746048,0.9173414707183838,0.12356417,0.027316026214975864,0.740818202495575,0.2,0.34039306640625,,,,,
0.01,-180.06480407714844,33.67,3078,415,,1277952,312,,7.5796736e-05,0.18583152841893025,-0.0032839737832546234,-4.256815433502197,1244,0.17452288000000002,0.9256031736731529,0.15966526,0.030275106506451266,0.740818202495575,0.2,0.34869384765625,,,,,
,,,,,,1280000,,,7.5718912e-05,0.27114776635426097,0.19979369640350342,-4.256815433502197,1248,0.17444096,0.8928731605410576,0.39583617,0.02088067040676833,0.740818202495575,0.2,0.337890625,-183.4209747314453,33.1,0.0,,
0.0,-182.0084991455078,33.72,3091,414,,1282048,313,,,,,,,,,,,,,,,,,2.790953516960144,
0.0,-181.8904266357422,33.82,3100,414,,1286144,314,,7.5641088e-05,0.2361062168783974,-0.04343787580728531,-4.256815433502197,1252,0.17435904000000002,0.9050349518656731,1.3077276,0.024978685076348484,0.740818202495575,0.2,0.35968017578125,,,,,
0.0,-181.60574340820312,33.3,3108,415,,1290240,315,,7.5563264e-05,0.24036888708360493,0.036004289984703064,-4.256815433502197,1256,0.17427712,0.8821911513805389,0.27232572,0.015923292052320903,0.740818202495575,0.2,0.2724609375,,,,,
0.0,-181.5951690673828,33.59,3116,415,,1294336,316,,7.548544e-05,0.2391174113145098,0.027315016835927963,-4.256815433502197,1260,0.1741952,0.8858309537172318,0.2877512,0.02717419285181677,0.740818202495575,0.2,0.275146484375,,,,,
0.0,-181.69259643554688,32.93,3124,415,,1298432,317,,7.5407616e-05,0.21657590533141047,0.011182107031345367,-4.256815433502197,1264,0.17411328,0.9138648211956024,0.31828496,0.0131420968027669,0.740818202495575,0.2,0.31585693359375,,,,,
,,,,,,1300000,,,7.5329792e-05,0.3187114059983287,0.07482585310935974,-4.256815433502197,1268,0.17403136000000002,0.8612909764051437,0.29333857,0.030449211441009538,0.740818202495575,0.2,0.31451416015625,-181.83596801757812,32.5,0.0,,
0.02,-178.3846893310547,33.28,3137,415,,1302528,318,,,,,,,,,,,,,,,,,3.1437844753265383,
0.0,-181.72503662109375,33.65,3145,415,,1306624,319,,7.525196800000001e-05,0.18330168329703156,0.09541158378124237,-4.256815433502197,1272,0.17394944,0.9105917364358902,0.66219866,0.026059901003463892,0.740818202495575,0.2,0.33612060546875,,,,,
0.0,-181.55148315429688,33.28,3153,415,,1310720,320,,7.5174144e-05,0.25589227929594927,-0.037700530141592026,-4.256815433502197,1276,0.17386752,0.8995880708098412,0.36458862,0.03260143117586267,0.740818202495575,0.2,0.30963134765625,,,,,
0.01,-179.70230102539062,32.5,3161,415,,1314816,321,,7.509632000000001e-05,0.310297048650682,0.10424724966287613,-4.256815433502197,1280,0.1737856,0.8588728606700897,0.31962305,0.030634423903393326,0.740818202495575,0.2,0.3094482421875,,,,,
0.0,-181.27903747558594,33.49,3169,416,,1318912,322,,7.501849600000002e-05,0.22363499738276005,0.1801372766494751,-4.256815433502197,1284,0.17370368000000003,0.9138057455420494,0.4782216,0.0267399057665898,0.740818202495575,0.2,0.29168701171875,,,,,
,,,,,,1320000,,,7.494067200000001e-05,0.2561355159559753,0.14515420794487,-4.256815433502197,1288,0.17362176,0.8844530284404755,0.80767703,0.02173783752732561,0.740818202495575,0.2,0.339111328125,-182.58615112304688,33.1,0.0,,
0.0,-181.4877166748047,33.01,3183,415,,1323008,323,,,,,,,,,,,,,,,,,2.7672378540039064,
0.0,-181.9420928955078,33.36,3191,415,,1327104,324,,7.4862848e-05,0.2046990399248898,0.1951819360256195,-4.256815433502197,1292,0.17353984,0.9194514453411102,0.32643807,0.014818832507444313,0.740818202495575,0.2,0.29132080078125,,,,,
0.0,-181.4287109375,33.5,3199,416,,1331200,325,,7.4785024e-05,0.3092683020513505,0.0823594331741333,-4.256815433502197,1296,0.17345792000000002,0.8837079480290413,0.55174947,0.02469055130131892,0.740818202495575,0.2,0.30242919921875,,,,,
0.01,-180.09613037109375,33.61,3207,416,,1335296,326,,7.47072e-05,0.26684678011224605,0.06380677223205566,-4.256815433502197,1300,0.173376,0.8783656805753708,0.36172622,0.016912796254473506,0.740818202495575,0.2,0.32611083984375,,,,,
0.0,-181.73509216308594,34.13,3215,416,,1339392,327,,7.4629376e-05,0.2810801279556472,0.0929778516292572,-4.256815433502197,1304,0.17329408000000002,0.8663451671600342,0.31053442,0.019009966043086024,0.740818202495575,0.2,0.30194091796875,,,,,
,,,,,,1340000,,,7.4551552e-05,0.20118954287318047,0.018602147698402405,-4.256815433502197,1308,0.17321216,0.9259886890649796,0.44350517,0.013959116173282382,0.740818202495575,0.2,0.2969970703125,-180.903076171875,34.8,0.0,,
0.0,-182.1486358642578,33.18,3228,416,,1343488,328,,,,,,,,,,,,,,,,,2.942327857017517,
0.0,-181.10916137695312,33.89,3236,416,,1347584,329,,7.447372800000001e-05,0.24533495864307042,-0.015540290623903275,-4.256815433502197,1312,0.17313024000000002,0.8912323117256165,0.49273086,0.0156904846917314,0.740818202495575,0.2,0.27569580078125,,,,,
0.01,-179.9835205078125,33.34,3244,416,,1351680,330,,7.4395904e-05,0.27789474459859775,-0.04011104628443718,-4.256815433502197,1316,0.17304832,0.8797294273972511,1.1426176,0.017954431164980633,0.740818202495575,0.2,0.3009033203125,,,,,
0.0,-181.68740844726562,32.86,3252,416,,1355776,331,,7.431808000000001e-05,0.19503570899541955,0.039264023303985596,-4.256815433502197,1320,0.17296640000000002,0.9083607643842697,1.2644289,0.10091716636816273,0.740818202495575,0.2,0.27838134765625,,,,,
0.0,-182.70053100585938,33.55,3260,417,,1359872,332,,7.424025600000001e-05,0.2297161409223918,-0.024056732654571533,-4.256815433502197,1324,0.17288448,0.9003733694553375,0.98604655,0.02129994527422241,0.740818202495575,0.2,0.30157470703125,,,,,
,,,,,,1360000,,,7.416243200000001e-05,0.27008248052879935,0.04900918900966644,-4.256815433502197,1328,0.17280256000000002,0.8652342855930328,1.7221955,0.01207476393028628,0.740818202495575,0.2,0.2896728515625,-181.30752563476562,33.5,0.0,,
0.0,-182.2828369140625,34.25,3274,416,,1363968,333,,,,,,,,,,,,,,,,,3.031576919555664,
0.0,-181.427734375,33.19,3282,416,,1368064,334,,7.408460800000001e-05,0.2336520672106417,0.11645103991031647,-4.256815433502197,1332,0.17272064,0.8945052698254585,0.89996564,0.024628174181998475,0.740818202495575,0.2,0.275390625,,,,,
0.01,-179.9314422607422,33.91,3290,417,,1372160,335,,7.400678400000001e-05,0.20760850436636247,0.09841574728488922,-4.256815433502197,1336,0.17263872000000002,0.913486897945404,1.6913044,0.013147385623597074,0.740818202495575,0.2,0.2958984375,,,,,
0.0,-182.06381225585938,33.37,3298,417,,1376256,336,,7.392896e-05,0.2599721063088509,0.14192882180213928,-4.256815433502197,1340,0.1725568,0.8850039467215538,1.017118,0.01617066223116126,0.740818202495575,0.2,0.2867431640625,,,,,
,,,,,,1380000,,,7.3851136e-05,0.2841793214029167,-0.03401738405227661,-4.256815433502197,1344,0.17247488,0.8907016068696976,0.49478164,0.022931450703254086,0.740818202495575,0.2,0.35516357421875,-182.9915313720703,32.9,0.0,,
0.02,-178.2018585205078,33.28,3311,416,,1380352,337,,,,,,,,,,,,,,,,,3.285575294494629,
0.0,-182.32839965820312,34.83,3319,417,,1384448,338,,7.3773312e-05,0.21262588980607688,0.1115330159664154,-4.256815433502197,1348,0.17239296,0.9175295606255531,1.3252861,0.01706426944292616,0.740818202495575,0.2,0.3311767578125,,,,,
0.0,-181.52215576171875,33.08,3327,417,,1388544,339,,7.369548799999999e-05,0.24873190837388393,0.18847611546516418,-4.256815433502197,1352,0.17231104,0.8865544274449348,0.97186786,0.026545290827925783,0.740818202495575,0.2,0.3482666015625,,,,,
0.0,-181.84487915039062,33.12,3335,417,,1392640,340,,7.3617664e-05,0.2517806922114687,0.11082124710083008,-4.256815433502197,1356,0.17222912,0.9011374711990356,1.3456054,0.023667359262617538,0.740818202495575,0.2,0.3004150390625,,,,,
